tpep_pickup_datetime
4.176470588235294
5.764705882352941
3.5294117647058822
4.588235294117647
4.9411764705882355
4.647058823529412
4.352941176470588
4.882352941176471
4.647058823529412
5.235294117647059
4.823529411764706
5.823529411764706
4.235294117647059
5.117647058823529
4.9411764705882355
5.176470588235294
4.882352941176471
5.176470588235294
4.882352941176471
5.235294117647059
5.235294117647059
5.235294117647059
4.823529411764706
5.647058823529412
5.647058823529412
4.294117647058823
5.588235294117647
4.882352941176471
5.411764705882353
5.0
4.9411764705882355
5.0588235294117645
4.705882352941177
5.470588235294118
4.235294117647059
4.235294117647059
5.176470588235294
4.294117647058823
4.294117647058823
4.882352941176471
5.470588235294118
4.9411764705882355
5.0
4.470588235294118
3.8823529411764706
4.647058823529412
5.0588235294117645
4.764705882352941
4.470588235294118
5.176470588235294
5.0588235294117645
4.0588235294117645
4.588235294117647
4.588235294117647
4.0
5.705882352941177
3.8823529411764706
5.235294117647059
4.823529411764706
5.529411764705882
5.117647058823529
4.529411764705882
5.470588235294118
4.705882352941177
5.0588235294117645
4.823529411764706
5.764705882352941
5.647058823529412
3.764705882352941
5.352941176470588
4.705882352941177
5.294117647058823
5.0588235294117645
4.235294117647059
4.705882352941177
5.176470588235294
4.823529411764706
4.823529411764706
4.882352941176471
5.0
4.352941176470588
5.294117647058823
4.0
4.647058823529412
4.823529411764706
4.588235294117647
4.411764705882353
5.294117647058823
3.8823529411764706
4.470588235294118
4.294117647058823
3.8823529411764706
5.529411764705882
5.529411764705882
5.0588235294117645
4.0
4.235294117647059
4.588235294117647
4.0
5.294117647058823
4.823529411764706
4.9411764705882355
5.588235294117647
5.0
4.529411764705882
4.647058823529412
4.470588235294118
3.9411764705882355
5.0588235294117645
4.0
4.823529411764706
5.411764705882353
5.352941176470588
5.176470588235294
5.235294117647059
3.4705882352941178
4.0588235294117645
4.823529411764706
3.5294117647058822
4.117647058823529
5.0
4.470588235294118
4.294117647058823
4.176470588235294
3.9411764705882355
4.352941176470588
3.764705882352941
4.176470588235294
3.8823529411764706
4.352941176470588
4.9411764705882355
3.8823529411764706
4.529411764705882
3.764705882352941
3.9411764705882355
4.588235294117647
4.117647058823529
4.764705882352941
3.7058823529411766
5.588235294117647
4.470588235294118
3.588235294117647
4.470588235294118
4.411764705882353
4.764705882352941
4.352941176470588
4.588235294117647
3.7058823529411766
3.764705882352941
4.588235294117647
4.117647058823529
3.6470588235294117
3.9411764705882355
4.117647058823529
4.411764705882353
3.8823529411764706
4.294117647058823
3.8823529411764706
4.0588235294117645
3.5294117647058822
5.0
3.823529411764706
2.823529411764706
3.588235294117647
4.882352941176471
4.411764705882353
4.294117647058823
4.0
3.3529411764705883
4.882352941176471
3.764705882352941
3.588235294117647
3.6470588235294117
3.5294117647058822
4.0
4.529411764705882
3.764705882352941
3.8823529411764706
4.823529411764706
3.9411764705882355
3.8823529411764706
4.647058823529412
4.470588235294118
4.0
3.823529411764706
3.6470588235294117
3.4705882352941178
4.352941176470588
3.9411764705882355
3.2941176470588234
4.647058823529412
3.1176470588235294
3.588235294117647
4.176470588235294
3.7058823529411766
4.0
3.7058823529411766
3.9411764705882355
4.588235294117647
3.7058823529411766
3.4705882352941178
4.117647058823529
4.470588235294118
4.294117647058823
3.6470588235294117
4.235294117647059
4.0588235294117645
4.0
4.647058823529412
3.823529411764706
3.1176470588235294
3.7058823529411766
3.823529411764706
3.588235294117647
3.8823529411764706
4.0
4.294117647058823
4.176470588235294
4.352941176470588
4.0
3.823529411764706
4.176470588235294
3.823529411764706
3.5294117647058822
4.882352941176471
3.588235294117647
3.588235294117647
4.117647058823529
3.235294117647059
5.352941176470588
4.764705882352941
4.235294117647059
4.0588235294117645
4.294117647058823
4.176470588235294
3.9411764705882355
3.8823529411764706
3.9411764705882355
3.8823529411764706
3.4705882352941178
4.529411764705882
3.235294117647059
3.7058823529411766
4.529411764705882
3.588235294117647
2.764705882352941
3.8823529411764706
4.176470588235294
4.647058823529412
3.8823529411764706
4.294117647058823
3.411764705882353
3.7058823529411766
4.294117647058823
3.9411764705882355
4.117647058823529
4.411764705882353
4.411764705882353
3.823529411764706
4.0
4.176470588235294
4.9411764705882355
4.117647058823529
4.235294117647059
5.0
5.0
6.117647058823529
5.176470588235294
4.352941176470588
4.352941176470588
4.0588235294117645
4.764705882352941
5.411764705882353
4.764705882352941
5.764705882352941
4.529411764705882
4.0
5.294117647058823
4.352941176470588
4.705882352941177
4.529411764705882
4.9411764705882355
5.176470588235294
3.823529411764706
4.411764705882353
4.529411764705882
3.9411764705882355
3.588235294117647
3.588235294117647
4.647058823529412
5.0588235294117645
5.470588235294118
3.764705882352941
4.0588235294117645
4.588235294117647
5.352941176470588
4.529411764705882
3.5294117647058822
4.823529411764706
4.176470588235294
5.0
5.0
4.529411764705882
4.882352941176471
5.0588235294117645
4.0588235294117645
4.117647058823529
4.529411764705882
4.294117647058823
4.352941176470588
4.588235294117647
4.470588235294118
4.588235294117647
5.470588235294118
4.705882352941177
4.294117647058823
5.529411764705882
4.352941176470588
5.294117647058823
3.764705882352941
4.647058823529412
4.882352941176471
4.176470588235294
4.529411764705882
4.588235294117647
5.588235294117647
5.294117647058823
4.882352941176471
4.823529411764706
4.882352941176471
4.117647058823529
4.588235294117647
4.176470588235294
4.0588235294117645
4.411764705882353
4.294117647058823
4.882352941176471
