v_id,p_id,is_cs,dispatch_t,meeting_t,delivery_t,profit,SoC
181,301,False,8280,8468,10027,13.54598935070496,28.979946753524814
250,302,False,8280,8373,8881,7.656832698354219,35.684163491771095
115,303,False,8280,8523,8955,4.132978754705344,28.514893773526726
459,305,False,8290,8623,9078,4.596575961850109,34.432879809250544
177,304,False,8290,8692,9043,1.505379501530772,26.476897507653863
397,306,False,8300,8597,9161,4.955589705813205,30.17794852906603
466,307,False,8320,8741,9146,3.2162297143445917,33.88114857172296
347,308,False,8320,8454,10309,15.504281682419066,24.621408412095327
96,309,False,8330,8489,9143,7.751592165435747,33.75796082717873
318,310,False,8350,8747,9518,4.817955297784028,26.439776488920142
414,311,False,8360,8454,9044,6.249879134444245,25.49939567222123
68,312,False,8370,8416,10631,18.641642042308355,21.90821021154178
14,313,False,8390,8650,10841,17.221148196686514,26.405740983432587
412,314,False,8390,8529,11603,23.56705806412742,17.735290320637088
441,315,False,8400,8571,9429,8.913996271999064,32.26998135999532
78,317,False,8400,8929,9499,2.1887565033821645,27.743782516910827
84,316,False,8400,8601,9018,4.21900792093045,27.445039604652248
254,318,False,8420,8610,9335,7.825954855045068,32.929774275225334
342,319,False,8420,8554,9508,9.870091988874552,31.45045994437275
436,320,False,8420,8500,8799,6.106865238785817,35.384326193929084
299,321,False,8430,8684,9352,6.6334385047101705,32.36719252355084
268,322,False,8440,8730,9458,6.560098891722655,31.450494458613264
256,323,False,8450,8513,9432,9.055139059487251,25.225695297436257
40,324,False,8460,8577,9810,9.981896895828987,20.309484479144928
107,328,False,8490,8868,11275,17.00452732871359,22.82263664356793
149,326,False,8490,8759,10387,13.190501340230023,28.552506701150108
385,327,False,8490,8660,9610,9.694573820286228,32.522869101431134
132,325,False,8490,8650,9309,7.313977318593661,31.41988659296831
317,329,False,8500,8569,9674,11.586021757800454,30.93010878900227
263,330,False,8510,8718,10243,12.14203135152479,24.31015675762397
155,331,False,8530,8619,9351,7.767785823084183,27.338929115420914
408,335,False,8560,8750,9267,6.420662593027986,34.003312965139926
444,332,False,8560,8632,10074,14.10929714016034,30.546485700801696
475,336,False,8560,8817,9633,6.993578435387768,28.56789217693884
65,333,False,8560,8833,9907,6.918230304131388,18.99115152065693
228,334,False,8560,8753,9188,3.603061426869666,23.265307134348326
215,337,False,8570,8740,9158,5.211000500948284,30.80500250474142
440,338,False,8580,8854,11439,19.29341270724915,22.11706353624577
223,339,False,8590,8821,9858,8.599997249167233,26.699986245836172
458,340,False,8590,8950,9638,4.2346553796580935,24.923276898290467
129,341,False,8590,8739,9468,7.920530112165059,31.202650560825287
27,342,False,8600,8910,9311,1.4211632620100079,19.505816310050044
99,343,False,8620,9114,9990,3.6762754104518054,21.53137705225904
199,344,False,8630,8890,9354,5.291987284709565,33.909936423547826
388,345,False,8650,8652,9288,9.250783679046776,34.103918395233876
461,346,False,8660,8891,9276,4.983821928447645,34.01910964223823
249,347,False,8680,8817,10070,11.073729484124154,25.968647420620776
63,348,False,8690,8789,9993,11.315957597694588,27.229787988472953
453,349,False,8690,8847,9468,6.662944426947516,29.514722134737585
399,350,False,8710,8960,9344,4.064759306078052,30.37379653039026
88,352,False,8720,9071,9522,4.449309102940828,34.796545514704135
480,351,False,8720,8815,9362,7.65837566662658,34.29187833313291
316,353,False,8730,8809,9147,6.495311774745179,35.7765588737259
60,354,False,8750,9040,10214,9.125828516633955,26.97914258316978
64,355,False,8750,8935,9280,4.572654472894747,31.213272364473738
407,356,False,8750,8969,10457,11.515625860927303,23.178129304636506
133,358,False,8760,9158,10269,7.171175498170321,25.055877490851618
486,357,False,8760,9091,9480,2.9623702941349066,28.71185147067453
429,359,False,8780,8868,9423,7.137660912509447,30.988304562547235
151,360,False,8790,9115,10180,8.935801448873129,32.02900724436564
389,361,False,8800,9382,10000,1.8042917203123576,26.571458601561787
222,362,False,8810,8926,9975,9.668659730844823,25.843298654224128
311,363,False,8820,9184,10603,8.766268042093037,19.331340210465175
193,365,False,8830,8898,9453,7.83132127906252,33.4566063953126
390,364,False,8830,8959,9589,7.136229344073082,30.131146720365408
241,366,False,8850,9185,9560,4.058410107536502,34.94205053768251
376,367,False,8850,9215,9761,3.762969859361748,28.314849296808738
244,369,False,8870,8881,9167,7.1269533770541305,37.58476688527065
324,368,False,8870,9281,10596,9.25812254724292,28.240612736214583
272,370,False,8890,9233,10719,11.493063458649104,29.365317293245525
301,371,False,8890,8916,9533,7.211055530364597,25.855277651822977
153,372,False,8900,9121,10116,9.028493023524032,29.992465117620178
295,373,False,8910,9232,9939,5.61030580938326,29.151529046916306
214,374,False,8940,9370,9790,3.4799645583536543,35.04982279176827
302,375,False,8960,9164,9565,5.470376355631801,34.451881778159006
105,376,False,8960,9290,9880,4.4209255459955195,28.1546277299776
250,378,False,8970,9587,10518,4.158832698354219,27.944163491771093
115,377,False,8970,9371,9972,2.8609787547053456,23.504893773526728
4,381,False,8990,9139,10090,7.455987132894823,20.22993566447412
307,379,False,8990,9125,9852,8.094459837039294,31.472299185196473
374,380,False,8990,9541,10003,1.2598873474372836,28.39943673718642
116,382,False,9000,9292,10376,8.499549175756798,27.44774587878399
448,383,False,9020,9185,9996,8.863009266343646,33.56504633171822
221,384,False,9040,9196,11668,20.532069953898628,26.810349769493122
469,385,False,9050,9182,10249,10.095401336445276,28.077006682226376
457,386,False,9060,9342,9775,3.474924706684411,27.174623533422057
478,390,False,9070,9339,10174,8.039937073566616,33.69968536783308
28,388,False,9070,9222,9617,3.04267831581215,19.913391579060747
375,389,False,9070,9389,10358,7.470595038702138,28.102975193510694
494,391,False,9080,9264,9827,6.981094986145458,34.70547493072729
416,392,False,9090,9460,10561,8.401749476499713,30.208747382498576
436,394,False,9100,9343,9554,3.332865238785817,33.11432619392908
43,393,False,9100,9223,11742,19.548027112000597,18.390135560002975
188,397,False,9110,9242,10622,12.836671283290354,29.633356416451782
420,395,False,9110,9170,10311,11.854193497721454,30.420967488607268
305,396,False,9110,9253,10208,9.096123452027506,28.03061726013751
150,398,False,9120,9333,9892,6.181472535612249,32.35736267806125
18,399,False,9120,9230,9863,7.40116908128381,30.405845406419054
172,400,False,9140,9327,10550,11.000297565828419,29.251487829142096
213,401,False,9180,9499,9992,2.7490525020101155,23.045262510050577
397,402,False,9180,9503,9922,2.8235897058132053,26.46794852906603
144,404,False,9190,9391,10174,7.830226167898807,31.25113083949403
142,403,False,9190,9243,10457,10.84392396447591,22.119619822379534
259,405,False,9200,9494,10756,10.032043186653253,28.260215933266267
84,406,False,9200,9525,10081,3.1780079209304497,23.040039604652247
218,408,False,9200,9483,10187,5.10135745187441,24.75678725937205
215,407,False,9200,9575,9935,1.9760005009482837,27.13000250474142
127,409,False,9210,9309,9837,7.825804138676673,36.029020693383366
96,410,False,9210,9455,10105,5.966592165435745,29.282960827178727
414,411,False,9220,9619,10441,3.7788791344442463,19.39439567222123
431,412,False,9230,9504,10330,5.562284790723174,21.91142395361587
173,413,False,9240,9404,9862,6.393786740079834,34.81893370039917
6,414,False,9240,9339,9754,5.355820775382681,28.129103876913412
391,415,False,9240,9674,11172,10.36373941457484,27.768697072874197
481,416,False,9250,9600,11250,11.689391246929524,24.296956234647617
496,417,False,9260,9784,10419,2.890430024677242,28.452150123386204
499,418,False,9270,9303,9800,7.867705832637842,34.13852916318921
398,419,False,9270,9399,10227,7.6861009152195585,25.180504576097793
32,420,False,9280,9432,10028,5.484055538209009,24.320277691045046
285,421,False,9310,9384,9815,7.086907941537264,34.834539707686325
19,422,False,9320,9546,10316,6.5923167881253955,26.81158394062699
447,423,False,9330,9461,10177,8.794915254891412,35.17457627445707
185,424,False,9340,9541,10509,7.644724457678866,23.12362228839433
304,425,False,9350,9630,10330,7.044927113191012,34.524635565955066
257,426,False,9370,9698,10257,5.220920656916665,33.30460328458332
182,427,False,9380,9481,10940,14.061877255930382,31.159386279651905
388,428,False,9380,9430,10740,12.650783679046773,27.303918395233875
20,431,False,9400,9562,10504,8.592735324401893,26.913676622009465
36,429,False,9400,9639,11099,10.996010373801202,22.630051869006007
132,430,False,9400,9459,10247,8.476977318593661,27.184886592968308
350,432,False,9410,9820,10603,5.780914939907705,31.454574699538526
466,434,False,9410,9619,10508,7.998229714344593,28.391148571722958
64,433,False,9410,9510,9966,5.736654472894749,28.433272364473737
243,435,False,9420,9564,10838,11.922414888634924,29.762074443174626
2,438,False,9430,9737,10655,8.092957727813738,32.61478863906869
167,437,False,9430,9597,9937,5.947821478546752,37.38910739273375
254,436,False,9430,9654,10845,9.690954855045064,25.85477427522533
238,440,False,9450,9896,10597,5.091814311727332,32.959071558636666
48,441,False,9450,9598,11576,14.911396997169472,17.55698498584735
143,439,False,9450,9670,10004,3.404623554252012,27.57311777126006
330,442,False,9460,9490,10627,11.574588190706018,27.672940953530095
262,443,False,9470,9586,10449,7.673975330780313,23.06987665390157
199,444,False,9480,9884,11203,8.778987284709565,25.294936423547828
129,445,False,9480,9664,11174,11.946530112165055,22.732650560825284
408,446,False,9490,9643,9975,4.875662593027985,31.578312965139926
138,447,False,9490,9711,10715,7.7704778538243735,23.352389269121858
299,448,False,9500,9910,10985,6.748438504710168,24.94219252355084
147,449,False,9510,9662,10397,6.995367080554994,26.476835402774963
486,450,False,9510,9930,10452,2.1603702941349066,24.00185147067453
119,451,False,9520,9840,10672,5.988661589688567,26.09330794844284
480,452,False,9520,9832,10749,7.1493756666265815,28.146878333132904
344,454,False,9530,9555,10903,14.348738223666455,33.09369111833228
410,453,False,9530,9572,10313,9.58858533560986,33.742926678049294
86,455,False,9540,9693,10432,8.110718657251773,32.00359328625888
183,456,False,9550,9656,11553,14.932730371550878,18.713651857754382
148,458,False,9580,9815,10542,5.129553762774741,21.647768813873704
194,457,False,9580,9728,9977,3.434789832607666,27.373949163038326
44,461,False,9590,10098,10406,0.10460723749815826,26.42303618749079
180,460,False,9590,9966,10472,3.3920160414520666,28.560080207260338
485,459,False,9590,10060,11427,7.764721213535461,21.623606067677294
403,463,False,9600,9799,10673,8.618896607474857,31.594483037374292
251,462,False,9600,10018,10614,2.7469956480771422,23.934978240385714
381,464,False,9600,10147,10574,0.8481902355236293,27.49095117761815
56,465,False,9610,9662,10272,5.446857700939062,18.634288504695306
125,466,False,9620,10013,10622,2.8496225512278768,22.698112756139388
241,467,False,9620,9807,11495,13.873410107536504,25.56705053768251
41,469,False,9630,9779,10228,6.791096702119894,36.405483510599474
242,468,False,9630,9735,12089,19.806847072512426,25.234235362562128
174,471,False,9630,9817,10851,8.994005390930385,26.57002695465193
396,470,False,9630,9770,10850,9.871436278998488,26.857181394992445
390,472,False,9640,9888,11750,13.42622934407308,19.58114672036541
228,473,False,9650,9964,11339,8.014061426869663,14.820307134348326
383,475,False,9660,9953,10781,7.7538508323444795,33.719254161722404
402,476,False,9660,10362,11495,4.740900691758776,27.204503458793887
179,474,False,9660,9999,11961,13.03219977528491,18.310998876424563
354,477,False,9670,9895,11296,11.250752403591601,25.503762017958007
34,478,False,9680,10099,11157,5.970391704119224,22.151958520596118
