p_id,request_t,trip_d,trip_t,VoT,fare,prefer_EV
3601,23169,3850.7162934081593,420,0.008902777777777777,8.1,True
3602,23172,4092.510642625326,454,0.008502777777777778,8.55,True
3603,23175,22350.245222700552,1796,0.008994444444444446,26.45,True
3604,23177,7363.815860426132,838,0.007797222222222222,13.67,True
3605,23178,18237.724369172363,1977,0.009391666666666668,28.86,True
3606,23180,13023.445269908414,1477,0.01045,22.19,True
3607,23184,7492.7754263519455,561,0.00891388888888889,9.98,True
3608,23186,10733.272554597825,996,0.009522222222222222,15.78,True
3609,23196,3607.609462454131,306,0.008847222222222223,6.58,True
3610,23202,8499.03550497568,833,0.0085,13.61,True
3611,23211,8227.045786745935,702,0.007102777777777778,11.86,True
3612,23218,15805.35104257824,1597,0.00954722222222222,23.79,True
3613,23223,11828.183282142129,1115,0.00943611111111111,17.37,True
3614,23240,2358.714854677307,232,0.010469444444444444,5.59,True
3615,23242,5466.572737464837,531,0.0083,9.58,True
3616,23243,10024.880813188089,1145,0.009608333333333335,17.77,True
3617,23247,5771.745126580269,483,0.007961111111111112,8.94,True
3618,23253,25430.271133504364,2152,0.009197222222222221,31.19,True
3619,23256,6149.3655091622695,503,0.00938611111111111,9.21,True
3620,23257,9086.434895945487,898,0.010022222222222222,14.47,True
3621,23260,5204.852916482578,438,0.009947222222222224,8.34,True
3622,23268,19426.45442930958,1492,0.00911111111111111,22.39,True
3623,23274,2395.249658043157,228,0.009,5.54,True
3624,23278,7397.187886374997,637,0.008919444444444445,10.99,True
3625,23278,6195.994621713016,607,0.009230555555555554,10.59,True
3626,23278,7120.600687433046,792,0.008861111111111111,13.06,True
3627,23295,15314.063558125688,1740,0.009925,25.7,True
3628,23299,10982.24941236593,958,0.008305555555555556,15.27,True
3629,23304,5163.308049921601,480,0.009683333333333334,8.9,True
3630,23311,11406.041450453706,1009,0.009047222222222222,15.95,True
3631,23314,4033.903600478249,449,0.008502777777777778,8.49,True
3632,23315,4817.125374830764,534,0.009394444444444445,9.62,True
3633,23328,4337.716155405458,360,0.007947222222222222,7.3,True
3634,23329,10925.974388082212,1279,0.009158333333333333,19.55,True
3635,23334,5591.662539613069,434,0.008344444444444444,8.29,True
3636,23342,4056.7650619298174,441,0.008775,8.38,True
3637,23343,24152.91827785337,2208,0.008405555555555557,31.94,True
3638,23352,4498.819766914473,409,0.009125000000000001,7.95,True
3639,23353,3030.6349522848577,325,0.009358333333333333,6.83,True
3640,23353,7639.409373936725,850,0.007641666666666667,13.83,True
3641,23354,3416.9738745291293,275,0.008572222222222222,6.17,True
3642,23363,4789.827207339582,533,0.009141666666666666,9.61,True
3643,23365,6758.779543944336,762,0.007850000000000001,12.66,True
3644,23366,6373.624128206514,720,0.008205555555555554,12.1,True
3645,23367,3731.30975513403,459,0.009527777777777777,8.62,True
3646,23367,6289.5556116639045,698,0.007916666666666667,11.81,True
3647,23371,2002.054558457267,165,0.008605555555555556,4.7,True
3648,23373,7989.827134821248,957,0.009080555555555555,15.26,True
3649,23373,6177.252184579304,589,0.008766666666666666,10.35,True
3650,23376,6384.480569123583,696,0.009169444444444444,11.78,True
3651,23376,8664.033604950973,830,0.009533333333333333,13.57,True
3652,23381,4507.173930923791,417,0.006822222222222222,8.06,True
3653,23386,4396.187744634472,462,0.008775,8.66,True
3654,23394,27140.370577585887,1960,0.008172222222222223,28.63,True
3655,23394,3199.5548449320863,358,0.010036111111111112,7.27,True
3656,23412,6198.792804747356,593,0.009644444444444443,10.41,True
3657,23418,3638.77308147622,380,0.008702777777777778,7.57,True
3658,23421,9062.833958408828,822,0.009102777777777779,13.46,True
3659,23429,8433.80088104373,693,0.00915,11.74,True
3660,23432,5208.285538326752,507,0.008491666666666666,9.26,True
3661,23441,15339.537299370824,1180,0.010227777777777778,18.23,True
3662,23445,7983.989791506406,889,0.00906111111111111,14.35,True
3663,23446,2900.6865052257026,241,0.00811111111111111,5.71,True
3664,23447,3957.114853528989,479,0.008155555555555555,8.89,True
3665,23447,7056.539584407683,585,0.008769444444444444,10.3,True
3666,23456,8795.067629161227,747,0.008830555555555555,12.46,True
3667,23459,3248.30542460722,304,0.008086111111111112,6.55,True
3668,23460,9793.307767555118,1091,0.008702777777777778,17.05,True
3669,23464,5093.538251993649,563,0.009411111111111111,10.01,True
3670,23467,4932.028305063094,407,0.009727777777777778,7.93,True
3671,23472,33469.1262476613,2158,0.009997222222222223,31.27,True
3672,23474,10778.284428183162,1232,0.008911111111111111,18.93,True
3673,23477,5258.0756953804885,429,0.009077777777777778,8.22,True
3674,23487,10996.786889970785,940,0.009533333333333333,15.03,True
3675,23491,6630.890576543362,640,0.007788888888888889,11.03,True
3676,23494,7549.546355445253,847,0.009441666666666668,13.79,True
3677,23513,8595.90576752874,732,0.00938611111111111,12.26,True
3678,23514,12364.524142467551,1382,0.009094444444444445,20.93,True
3679,23520,9851.684348644716,1121,0.008183333333333334,17.45,True
3680,23536,10681.013738043832,1006,0.008177777777777779,15.91,True
3681,23548,19289.81706939507,1668,0.0071916666666666665,24.74,True
3682,23562,3485.01308901179,337,0.009472222222222222,6.99,True
3683,23563,4387.918776834854,356,0.009080555555555555,7.25,True
3684,23563,19485.826144665767,1691,0.007927777777777778,25.05,True
3685,23567,3700.811781603676,418,0.009041666666666667,8.07,True
3686,23568,5668.37187124493,519,0.008652777777777777,9.42,True
3687,23571,9277.210659687207,912,0.008830555555555555,14.66,True
3688,23574,7887.001104743079,652,0.008080555555555556,11.19,True
3689,23574,9707.116514867665,850,0.009416666666666667,13.83,True
3690,23577,9557.201770274916,998,0.00795,15.81,True
3691,23584,5993.320740749446,561,0.008858333333333333,9.98,True
3692,23585,11630.954319507464,979,0.0072250000000000005,15.55,True
3693,23592,14997.549474494346,1662,0.009125000000000001,24.66,True
3694,23593,5146.422176262542,582,0.008277777777777778,10.26,True
3695,23596,11846.380279309134,1188,0.007436111111111111,18.34,True
3696,23599,3585.771489452072,451,0.008041666666666666,8.51,True
3697,23601,17976.208028697387,1568,0.008127777777777779,23.41,True
3698,23608,2639.5926012028203,218,0.008105555555555555,5.41,True
3699,23610,5829.355437863014,589,0.008769444444444444,10.35,True
